StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,workerID,Proh_Cong_Time_First Click,Proh_Cong_Time_Last Click,Proh_Cong_Time_Page Submit,Proh_Cong_Time_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q110_First Click,Q110_Last Click,Q110_Page Submit,Q110_Click Count,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q122_First Click,Q122_Last Click,Q122_Page Submit,Q122_Click Count,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,Q134_First Click,Q134_Last Click,Q134_Page Submit,Q134_Click Count,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,ProhTouch,ProhTouchTime_First Click,ProhTouchTime_Last Click,ProhTouchTime_Page Submit,ProhTouchTime_Click Count,ProhAway,ProhAwayTime_First Click,ProhAwayTime_Last Click,ProhAwayTime_Page Submit,ProhAwayTime_Click Count,NonexiTrTruck,NonexiTrTruckTime_First Click,NonexiTrTruckTime_Last Click,NonexiTrTruckTime_Page Submit,NonexiTrTruckTime_Click Count,NonexiTrBucket,NonexiTrBucketTime_First Click,NonexiTrBucketTime_Last Click,NonexiTrBucketTime_Page Submit,NonexiTrBucketTime_Click Count,DenialDaDaxy,DenialDaDaxyTime_First Click,DenialDaDaxyTime_Last Click,DenialDaDaxyTime_Page Submit,DenialDaDaxyTime_Click Count,DenialDaZupy,DenialDaZupyTime_First Click,DenialDaZupyTime_Last Click,DenialDaZupyTime_Page Submit,DenialDaZupyTime_Click Count,NonexiBuBucket,NonexiBuBucketTime_First Click,NonexiBuBucketTime_Last Click,NonexiBuBucketTime_Page Submit,NonexiBuBucketTime_Click Count,NonexiBuTruck,NonexiBuTruckTime_First Click,NonexiBuTruckTime_Last Click,NonexiBuTruckTime_Page Submit,NonexiBuTruckTime_Click Count,DenialZuZupy,DenialZuZupyTime_First Click,DenialZuZupyTime_Last Click,DenialZuZupyTime_Page Submit,DenialZuZupyTime_Click Count,DenialZuDaxy,DenialZuDaxyTime_First Click,DenialZuDaxyTime_Last Click,DenialZuDaxyTime_Page Submit,DenialZuDaxyTime_Click Count,Bei_meaning,Sha_meaning,catch,what about,improving,mTurkCode,Word,TrainingType,Emotions,Create New Field or Choose From Dropdown...,NEcounterbalance,DNcounterbalance
18/08/2019 13:34,18/08/2019 13:39,IP Address,97.81.91.218,100,284,TRUE,18/08/2019 13:39,R_1f96RxWqZ2GaR4L,,,,,33.94610596,-83.41799927,anonymous,EN,AFPOIZWPP9ADN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.708,73.761,74.57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,8.398,11.291,11.868,4,Touch,8.016,19.345,19.836,6,Truck,13.397,35.587,36.119,7,Truck,14.045,16.766,17.491,3,Daxy,8.77,11.996,12.503,4,Daxy,12.861,19.965,20.674,5,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Three,I have no idea,Nope,812995,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:35,18/08/2019 13:39,IP Address,24.188.170.115,100,247,TRUE,18/08/2019 13:39,R_2TYJFLjjHxH2g7C,,,,,40.95500183,-73.80860138,anonymous,EN,A1F3P6N7BO9HBN,0,0,76.699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,5.069,7.313,8.018,3,Stay away,9.099,10.49,11.978,2,,,,,,,,,,,,,,,,,,,,,Bucket,8.033,26.902,27.871,3,Truck,6.583,8.594,10.368,2,Zupy,10.304,10.304,11.633,1,Daxy,10.499,14.628,15.608,2,Yes,No,Three,language acquisition,Nope,135309,original,Proh,Cong,,bucket,zupy
18/08/2019 13:33,18/08/2019 13:39,IP Address,108.29.163.175,100,360,TRUE,18/08/2019 13:39,R_3PzQDoDYg07lgRY,,,,,40.70509338,-73.24299622,anonymous,EN,A2FOUSWQDYHIE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.301,84.564,86.201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,4.669,9.25,10.582,3,Touch,1.13,5.307,5.849,3,Bucket,4.462,26.316,28.381,6,Truck,5.82,26.849,27.594,3,Daxy,4.743,6.318,10.962,2,Zupy,33.693,36.753,38.264,3,,,,,,,,,,,,,,,,,,,,,It means no,It means yes or okay,Three,How to interpret a language you never heard of before by picking up on the tone of a persons voice.,I hope my input helps! Thank you!,160166,cb,Proh,Cong,,truck,daxy
18/08/2019 13:33,18/08/2019 13:40,IP Address,73.167.138.231,100,392,TRUE,18/08/2019 13:40,R_1f17QGLE3F0LWwF,,,,,43.61410522,-72.97080231,anonymous,EN,A2FXD55FJV1RSV,,,,,27.836,59.419,79.96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,5.26,5.26,5.891,1,Stay away,35.04,35.04,36.015,1,Truck,7.401,7.401,8.05,1,Bucket,22.887,31.695,33.152,9,Daxy,37.826,109.544,110.523,3,Zupy,4.468,4.468,5.287,1,,,,,,,,,,,,,,,,,,,,,Yes,No,Three,Categorizing words that subjects don't know the meaning of.,Make sure .qmedia audio buttons can simply be clicked on to play. I had to use the space bar after clicking on them to play the audio.,473558,original,Proh,Neutral,,truck,daxy
18/08/2019 13:34,18/08/2019 13:40,IP Address,96.248.97.209,100,326,TRUE,18/08/2019 13:40,R_3MKW7kilSJ1slQ9,,,,,40.39019775,-74.77100372,anonymous,EN,A116P6BVCDEQ0N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,74.445,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,4.298,4.298,5.236,1,Touch,9.826,9.826,10.812,1,,,,,,,,,,,,,,,,,,,,,Truck,36.481,36.481,37.482,1,Bucket,14.454,14.454,15.02,1,Daxy,28.352,29.171,30.617,2,Zupy,11.469,11.469,12.455,1,No,Yes,Three,How speech inflections affect our perceptions about the meaning of words,,688294,cb,Proh,Neutral,,bucket,zupy
18/08/2019 13:26,18/08/2019 13:40,IP Address,74.110.120.24,100,789,TRUE,18/08/2019 13:40,R_1ojL7yGz8aTnA6K,,,,,36.79690552,-76.17970276,anonymous,EN,A2POU9TTW177VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523,85.898,89.637,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,4.462,20.813,29.703,5,Touch,6.241,8.851,10.16,3,,,,,,,,,,,,,,,,,,,,,Truck,7.975,13.922,15.135,3,Bucket,3.141,63.645,64.602,7,Daxy,20.807,38.926,39.942,6,Zupy,11.83,23.861,24.913,5,yes,no,Three,Understanding meaning from a voice,,302707,cb,Proh,Cong,,bucket,zupy
18/08/2019 13:36,18/08/2019 13:40,IP Address,131.93.158.122,100,248,TRUE,18/08/2019 13:40,R_3lQSv1DSIE2ci6O,,,,,46.46380615,-90.15879822,anonymous,EN,A27OPJ1LQTZMZ1,35.468,87.182,89.201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,5.685,8.534,9.804,3,Touch,1.275,3.594,4.754,2,Bucket,0.765,10.721,12.283,2,Truck,3.712,3.712,4.915,1,Zupy,0.449,4.461,5.626,2,Daxy,6.314,7.036,9.06,2,,,,,,,,,,,,,,,,,,,,,dont know,dont know,Three,dont know,no,362414,original,Proh,Cong,,truck,daxy
18/08/2019 13:28,18/08/2019 13:40,IP Address,207.96.88.148,100,709,TRUE,18/08/2019 13:40,R_11jyxkpdiYePwL4,,,,,40.7454071,-73.95749664,anonymous,EN,AL7ECK9YOVEAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.953,251.161,252.037,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,6.572,6.572,7.976,1,Touch,8.268,8.268,10.475,1,,,,,,,,,,,,,,,,,,,,,Truck,14.37,39.352,42.443,3,Bucket,2.178,56.673,57.629,3,Daxy,5.857,8.982,9.902,3,Zupy,9.76,14.507,15.716,4,No,Yes,Three,How individuals interpret sounds and their meanings.,I do not have any suggestions to provide. ,791843,cb,Proh,Neutral,,bucket,zupy
18/08/2019 13:35,18/08/2019 13:40,IP Address,71.29.69.221,100,314,TRUE,18/08/2019 13:40,R_w1KQTDVnfuGNI0p,,,,,35.22770691,-92.3572998,anonymous,EN,AU8YVB738G6C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79.634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,7.66,7.66,10.498,1,Touch,13.952,13.952,15.639,1,Bucket,20.975,41.237,42.721,2,Truck,13.964,13.964,15.738,1,Zupy,15.21,15.21,16.726,1,Daxy,11.555,11.555,13.154,1,,,,,,,,,,,,,,,,,,,,,no,yes,Three,learning languages,fun,413221,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:36,18/08/2019 13:40,IP Address,107.15.241.1,100,270,TRUE,18/08/2019 13:40,R_3lst6WoVHaaYuxK,,,,,36.09179688,-78.92990112,anonymous,EN,AAOEHS9LFB8KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,66.213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,16.804,18.174,19.051,2,Touch,6.933,14.805,16.485,2,Truck,6.112,7.578,9.011,2,Truck,8.458,15.676,16.7,2,Daxy,10.862,12.091,13.147,2,Daxy,4.31,4.31,5.758,1,,,,,,,,,,,,,,,,,,,,,No,Yes,Three,No clue,the audio buttton did not work. What ever you are studying I think you should find another way to do it. What ever theory you come up with is probably going to be a bogus.,994176,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:37,18/08/2019 13:41,IP Address,184.89.219.81,100,227,TRUE,18/08/2019 13:41,R_2y48warhl7rCAtA,,,,,28.55310059,-81.75969696,anonymous,EN,A6579YP5QRY5W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62.328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,2.812,3.657,4.491,2,Touch,2.356,6.797,14.776,2,,,,,,,,,,,,,,,,,,,,,Truck,6.831,6.831,45.487,1,Bucket,3.402,5.45,6.201,2,Zupy,5.447,14.811,15.505,3,Zupy,5.995,5.995,8.264,1,no,yes,Three,Perceptions,,495931,cb,Proh,Neutral,,bucket,zupy
18/08/2019 13:34,18/08/2019 13:41,IP Address,75.169.187.160,100,428,TRUE,18/08/2019 13:41,R_2qCQDditiPevNzi,,,,,40.6486969,-111.9682007,anonymous,EN,A2ZDR3QX54R6QX,0,0,83.846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,11.426,16.486,23.398,2,Stay away,14.332,14.332,15.587,1,Truck,7.876,7.876,9.684,1,Truck,27.886,28.571,30.378,2,Daxy,21.908,55.386,58.2,3,Daxy,12.701,14.991,16.288,2,,,,,,,,,,,,,,,,,,,,,yes,no,Three,learning from different languages.,,652947,original,Proh,Cong,,truck,daxy
18/08/2019 13:36,18/08/2019 13:41,IP Address,96.236.205.208,100,302,TRUE,18/08/2019 13:41,R_tLE00RKnS1cypmp,,,,,40.43240356,-79.92469788,anonymous,EN,A1ZSL5ZLN9DLAK,0,0,84.598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,6.588,6.588,7.909,1,Stay away,34.573,34.573,36.428,1,Truck,16.797,19.303,21.229,2,Bucket,10.279,10.279,11.517,1,Daxy,15.443,15.443,16.717,1,Zupy,16.955,16.955,18.495,1,,,,,,,,,,,,,,,,,,,,,yes,no,Three,I don't know,No,807495,original,Proh,Cong,,truck,daxy
18/08/2019 13:35,18/08/2019 13:41,IP Address,24.47.213.31,100,351,TRUE,18/08/2019 13:41,R_3FQl0oxnd1AfXuv,,,,,40.94509888,-74.25309753,anonymous,EN,A3HYLVFUDKJFKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,80.597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,8.884,17.222,18.595,2,Touch,2.333,7.865,9.111,2,Bucket,24.508,59.21,60.425,2,Truck,15.071,30.985,31.913,2,Zupy,9.353,20.099,22.002,2,Daxy,14.935,19.079,19.915,4,,,,,,,,,,,,,,,,,,,,,no stay away,yes okay,Three,yes or no by exoression,no,950786,cb,Proh,Cong,,truck,daxy
18/08/2019 13:37,18/08/2019 13:41,IP Address,73.173.103.253,100,223,TRUE,18/08/2019 13:41,R_1nZNnfEpDkgbIPr,,,,,39.21240234,-76.87760162,anonymous,EN,A272X64FOZFYLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.945,63.218,71.964,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,5.674,5.674,9.808,1,Touch,3.822,3.822,5.697,1,,,,,,,,,,,,,,,,,,,,,Truck,2.122,50.733,55.163,6,Bucket,6.754,7.192,8.368,2,Daxy,4.458,4.458,8.044,1,Zupy,2.437,7.444,7.866,2,No,Yes,Three,I don't know.,,826349,cb,Proh,Cong,,bucket,zupy
18/08/2019 13:36,18/08/2019 13:41,IP Address,73.120.232.92,100,307,TRUE,18/08/2019 13:41,R_3sbmWPU7c3CzcNU,,,,,41.58990479,-87.37319946,anonymous,EN,A2N2GFB33ZMYGF,,,,,0,0,68.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,6.871,6.871,9.316,1,Stay away,14.749,14.749,16.962,1,,,,,,,,,,,,,,,,,,,,,Bucket,7.198,37.654,38.667,5,Bucket,4.86,19.436,21.409,2,Zupy,5.869,5.869,16.69,1,Daxy,5.812,24.3,32.945,2,can touch,get away,Three,To see how people learn languages ,None.,241545,original,Proh,Neutral,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:42,IP Address,184.97.138.159,100,268,TRUE,18/08/2019 13:42,R_8pOP5bwZUSkSUKd,,,,,41.26800537,-96.11560059,anonymous,EN,A1KRO0JWU6LT0I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.533,76.274,77.652,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,17.234,19.574,20.706,3,Touch,6.13,7.294,8.351,2,,,,,,,,,,,,,,,,,,,,,Truck,5.375,7.096,8.701,3,Bucket,8.835,22.177,22.979,5,Daxy,5.276,6.969,8.117,3,Zupy,3.496,4.65,6.35,2,no,yes,Three,not sure,no,338083,cb,Proh,Neutral,,bucket,zupy
18/08/2019 13:39,18/08/2019 13:42,IP Address,24.246.101.242,100,204,TRUE,18/08/2019 13:42,R_2TC740k7yZmSB82,,,,,40.95179749,-73.8852005,anonymous,EN,A2AY4ZM3Y9BTYZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.84,0,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,11.468,11.468,13.306,1,Touch,3.488,4.625,4.969,2,,,,,,,,,,,,,,,,,,,,,Truck,8.655,8.655,10.262,1,Bucket,12.524,12.524,13.589,1,Daxy,10.7,10.7,12.269,1,Zupy,6.589,7.086,8.307,2,no,yes,Three,listening comprehension,no,742374,cb,Proh,Incong,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:42,IP Address,99.6.30.47,100,240,TRUE,18/08/2019 13:42,R_2Bhur2yBzqhWdwE,,,,,29.84779358,-95.65989685,anonymous,EN,A2LWW7UGCS2IE8,,,,,42.158,56.049,72.854,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,8.525,11.011,13.097,3,Stay away,3.033,3.033,3.724,1,,,,,,,,,,,,,,,,,,,,,Truck,15.306,35.612,36.639,2,Bucket,1.877,1.877,2.629,1,Zupy,2.602,2.602,3.542,1,Zupy,2.938,2.938,3.918,1,touch,no,Three,languge,no,473366,original,Proh,Neutral,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:43,IP Address,66.135.64.94,100,299,TRUE,18/08/2019 13:43,R_125po9OA1CY3gGz,,,,,48.1999054,-114.3033981,anonymous,EN,A3D27LSR8RIU9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,124.838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,9.298,9.298,11.052,1,Touch,9.474,9.474,10.987,1,,,,,,,,,,,,,,,,,,,,,Truck,14.074,14.074,17.227,1,Bucket,9.297,9.297,11.126,1,Daxy,7.436,7.436,8.805,1,Zupy,20.347,20.347,22.78,1,No,Yes,Three,figuring out basic language from context,,551923,cb,Proh,Cong,,bucket,zupy
18/08/2019 13:39,18/08/2019 13:43,IP Address,73.121.253.179,100,267,TRUE,18/08/2019 13:43,R_3Ecp6yuBDqOzePk,,,,,36.04989624,-83.92279816,anonymous,EN,A339YQ2DS0BS8R,,,,,,,,,0,0,75.279,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,5.96,5.96,6.915,1,Stay away,5.134,5.134,7.084,1,,,,,,,,,,,,,,,,,,,,,Bucket,29.989,29.989,31.148,1,Truck,12.126,12.878,13.666,2,Daxy,18.437,18.437,19.611,1,Zupy,6.167,6.167,18.928,1,Okay,No don't,Three,Identifying words based on expressions and the resulting actions,It's difficult to get the audio buttons to play without right clicking on it and selecting play.,381916,original,Proh,Incong,,bucket,zupy
18/08/2019 13:39,18/08/2019 13:43,IP Address,68.204.214.125,100,274,TRUE,18/08/2019 13:43,R_2Br2R7PfsDEgJZW,,,,,28.59779358,-81.30239868,anonymous,EN,A1DUPOUC9RNU4L,0,0,86.947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,6.742,9.123,9.928,2,Stay away,2.507,4.607,5.416,2,Truck,13.925,24.175,25.313,2,Bucket,0.97,8.421,9.26,2,Daxy,2.749,7.773,9.295,2,Daxy,14.347,25.105,25.96,2,,,,,,,,,,,,,,,,,,,,,yes,no,Three,I'm unsure,The volume circle overlapped the text making it unreadable,739658,original,Proh,Cong,,truck,daxy
18/08/2019 13:37,18/08/2019 13:44,IP Address,12.108.238.2,100,392,TRUE,18/08/2019 13:44,R_2sRVPyY4byQIMqO,,,,,33.49440002,-86.80280304,anonymous,EN,A1ZJ63SAYWK3BS,,,,,4.356,89.403,90.271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,3.463,15.626,16.841,3,Stay away,4.748,10.373,11.878,3,,,,,,,,,,,,,,,,,,,,,Bucket,6.222,11.255,13.441,4,Truck,9.719,32.867,34.298,3,Zupy,2.546,10.514,11.739,3,Daxy,2.613,27.778,28.909,6,Yes,No,Three,"Possibly, measuring our ability to map novel words to objects, given context cues.",N/A,861727,original,Proh,Neutral,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:44,IP Address,174.97.125.232,100,368,TRUE,18/08/2019 13:44,R_8HYYYc2YArOQlot,,,,,39.68229675,-84.15940094,anonymous,EN,A5LN8ON3G22UI,5.06,82.29,82.992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,9.181,9.181,10.727,1,Stay away,7.369,7.369,8.626,1,Truck,38.987,41.689,48.416,2,Bucket,10.502,15.598,22.201,3,Daxy,21.597,23.417,24.201,2,Zupy,2.02,11.739,13.132,4,,,,,,,,,,,,,,,,,,,,,Yes,No,Three,Being able to understand an accent or sound even without knowing what that word or sound means.,"No, I thought it was interesting and requires a good amount of attention.",31452,original,Proh,Cong,,truck,daxy
18/08/2019 13:34,18/08/2019 13:44,IP Address,76.87.178.24,100,588,TRUE,18/08/2019 13:44,R_28NxXfQrX7hSFXO,,,,,34.60380554,-118.2294998,anonymous,EN,A17Q4QN6UE0EZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.555,7.555,71.795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,8.555,9.321,14.253,2,Touch,6.748,37.616,42.788,7,Truck,2.664,59.282,80.225,5,Bucket,6.094,7.179,11.611,2,Daxy,17.123,59.214,64.224,7,Zupy,3.279,6.641,13.65,2,,,,,,,,,,,,,,,,,,,,,truck,bucket,Three,The ability to pick up and figure out words when there is a language barrier in place,,412395,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:39,18/08/2019 13:44,IP Address,98.191.191.140,100,285,TRUE,18/08/2019 13:44,R_1IXyay6uJVPwuIl,,,,,33.43930054,-111.7698975,anonymous,EN,A1GWH4HQXHG02L,,,,,,,,,0,0,88.578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,8.457,8.457,9.52,1,Stay away,15.452,18.141,18.99,3,,,,,,,,,,,,,,,,,,,,,Bucket,17.362,20.038,22.368,2,Truck,9.854,12.701,16.855,2,Daxy,13.788,16.505,17.681,2,Zupy,6.741,8.674,9.865,2,yes,no,Three,understanding a language based on expressions and or actions,,843328,original,Proh,Incong,,bucket,zupy
18/08/2019 13:40,18/08/2019 13:44,IP Address,173.248.9.207,100,265,TRUE,18/08/2019 13:44,R_2ysyj3lUp7wPqTs,,,,,45.24620056,-91.97419739,anonymous,EN,A1RO1AL8ADJNVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,5.11,5.11,6.211,1,Touch,10.532,10.532,12.139,1,Bucket,11.714,11.714,13.548,1,Truck,13,15.8,18.841,3,Zupy,5.625,5.625,7.901,1,Daxy,20.843,20.843,23.343,1,,,,,,,,,,,,,,,,,,,,,No,Yes,Three,Cognitive understanding.,No,24255,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:40,18/08/2019 13:45,IP Address,73.95.132.142,100,259,TRUE,18/08/2019 13:45,R_31RCvS6i9XTNXyW,,,,,39.69929504,-104.8814011,anonymous,EN,AB1O66FQ805EG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,78.276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,9.251,9.251,10.995,1,Touch,7.994,8.781,10.567,2,Bucket,18.435,32.331,33.679,3,Truck,7.45,9.33,13.009,2,Zupy,7.15,9.457,11.155,4,Daxy,6.366,8.551,9.777,3,,,,,,,,,,,,,,,,,,,,,No or stay away,yes or you can touch,Three,Language comprehension when given little queues to go off of.,"None, thanks!",585197,cb,Proh,Cong,,truck,daxy
18/08/2019 13:40,18/08/2019 13:45,IP Address,155.186.221.48,100,285,TRUE,18/08/2019 13:45,R_2AHIqoxlJuZ5i20,,,,,33.28450012,-84.59179688,anonymous,EN,A2NXMRPHG86N2T,0,0,73.701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,7.884,7.884,9.102,1,Stay away,10.183,10.183,11.081,1,Bucket,10.594,13.01,14.085,2,Bucket,8.445,23.685,24.632,2,Daxy,11.149,11.149,11.992,1,Zupy,14.765,44.806,45.8,4,,,,,,,,,,,,,,,,,,,,,Good,Bad,Three,not sure ,no,690172,original,Proh,Cong,,truck,daxy
18/08/2019 13:41,18/08/2019 13:45,IP Address,47.148.171.167,100,230,TRUE,18/08/2019 13:45,R_1girA9yBkn2rTQF,,,,,34.03489685,-117.6184998,anonymous,EN,A7T06JMP6BTDS,,,,,,,,,0,0,75.655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,1.341,9.332,11.198,3,Stay away,8.083,8.083,9.268,1,Bucket,9.699,26.867,27.795,3,Bucket,3.66,9.327,10.011,4,Daxy,4.689,7.349,8.124,4,Zupy,3.558,5.871,6.505,4,,,,,,,,,,,,,,,,,,,,,no,yes,Three,Perceptions of another language and communications,No comments or suggestions.,70633,original,Proh,Incong,,truck,daxy
18/08/2019 13:37,18/08/2019 13:45,IP Address,50.82.240.154,100,490,TRUE,18/08/2019 13:45,R_2dLXlzgtnirNvlu,,,,,33.39309692,-111.5767975,anonymous,EN,A2K2BCEMEWPVN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.703,113.704,116.749,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,6.426,23.711,25.745,4,Touch,19.629,22.866,25.335,2,Truck,5.733,55.37,56.239,8,Truck,15.739,26.886,28.309,7,Zupy,21.35,25.012,26.253,2,Zupy,14.549,15.631,16.627,2,,,,,,,,,,,,,,,,,,,,,no idea,I have no clue,Three,I didn't understand it.,"Better instructions for stupid people. (me, I guess)",443019,cb,Proh,Neutral,,truck,daxy
18/08/2019 13:40,18/08/2019 13:46,IP Address,209.169.81.141,100,388,TRUE,18/08/2019 13:46,R_U9hpoQ8VdH6dsLT,,,,,30.35870361,-95.68569946,anonymous,EN,AK47FLPTKZR5G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,2.971,5.837,6.714,2,Touch,4.202,4.202,5.238,1,Bucket,1.43,4.863,7.684,3,Truck,7.414,18.012,18.347,4,Zupy,1.381,5.939,7.024,2,Daxy,13.948,19.874,21.664,3,,,,,,,,,,,,,,,,,,,,,no,yes,Three,Understanding language and making inferences.,Not really.,265585,cb,Proh,Cong,,truck,daxy
18/08/2019 13:44,18/08/2019 13:47,IP Address,98.181.137.244,100,187,TRUE,18/08/2019 13:47,R_3nVj14iBRbnxKTm,,,,,36.14329529,-115.2004013,anonymous,EN,A1TGZ063G5UKEC,0.606,74.177,74.874,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,1.837,6.506,7.149,3,Stay away,4.183,5.554,6.102,3,,,,,,,,,,,,,,,,,,,,,Bucket,0.407,7.622,8.681,6,Truck,0.238,22.166,22.986,10,Zupy,0.973,5.168,5.885,3,Daxy,0.369,5.738,6.438,4,yes,No,Three,how we understand language.,,163753,original,Proh,Cong,,bucket,zupy
